1621444713.00,-0.58,-2.28,-2.35,169.28,-174.25,-86.47,4.00
1621444713.00,-0.58,-2.28,-2.35,167.88,-174.89,-84.96,4.00
1621444713.00,-0.58,-2.28,-2.35,168.06,-175.10,-85.14,4.00
1621444713.00,-0.58,-2.28,-2.35,169.02,-174.64,-86.67,4.00
1621444713.00,-0.58,-2.28,-2.35,169.03,-174.45,-86.74,4.00
1621444713.00,-0.58,-2.28,-2.35,168.68,-174.13,-86.44,4.00
1621444713.00,-0.58,-2.28,-2.35,168.52,-174.09,-86.40,4.00
1621444716.00,-0.59,-2.27,-2.36,171.66,-166.80,-90.04,5.00
1621444716.00,-0.59,-2.27,-2.36,171.54,-166.89,-89.87,5.00
1621444716.00,-0.59,-2.27,-2.36,171.21,-167.15,-89.70,5.00
1621444716.00,-0.59,-2.27,-2.37,170.39,-167.47,-88.90,5.00
1621444716.00,-0.58,-2.28,-2.37,167.75,-169.88,-88.49,5.00
1621444716.00,-0.58,-2.28,-2.37,166.87,-170.24,-88.10,5.00
1621444716.00,-0.58,-2.29,-2.37,166.51,-170.62,-87.78,5.00
1621444716.00,-0.58,-2.29,-2.37,166.00,-171.20,-87.52,5.00
1621444716.00,-0.58,-2.29,-2.37,166.25,-171.30,-87.75,5.00
1621444716.00,-0.58,-2.29,-2.37,166.56,-170.85,-88.08,5.00
1621444716.00,-0.58,-2.29,-2.37,166.69,-170.43,-88.26,5.00
1621444716.00,-0.58,-2.29,-2.37,166.79,-170.26,-88.36,5.00
1621444716.00,-0.58,-2.29,-2.37,166.81,-170.12,-88.39,5.00
1621444719.00,-0.57,-2.27,-2.38,169.58,-168.34,-90.99,6.00
1621444719.00,-0.57,-2.28,-2.39,165.02,-169.83,-88.88,6.00
1621444719.00,-0.57,-2.29,-2.40,162.84,-170.50,-87.12,6.00
1621444719.00,-0.57,-2.29,-2.40,162.38,-171.48,-86.47,6.00
1621444719.00,-0.57,-2.29,-2.40,162.39,-171.72,-86.57,6.00
1621444719.00,-0.57,-2.29,-2.40,162.73,-171.59,-86.82,6.00
1621444719.00,-0.57,-2.29,-2.40,162.94,-171.39,-87.13,6.00
1621444719.00,-0.57,-2.29,-2.39,163.01,-170.72,-87.73,6.00
1621444719.00,-0.57,-2.29,-2.39,163.14,-170.04,-88.19,6.00
1621444719.00,-0.57,-2.29,-2.39,163.11,-170.00,-88.28,6.00
1621444719.00,-0.57,-2.29,-2.39,163.05,-170.01,-88.28,6.00
1621444719.00,-0.57,-2.29,-2.39,163.05,-170.07,-88.27,6.00
1621444719.00,-0.57,-2.29,-2.39,163.01,-170.36,-88.04,6.00
1621444719.00,-0.57,-2.29,-2.39,162.78,-170.52,-87.74,6.00
1621444722.00,-0.56,-2.29,-2.41,157.50,-169.34,-90.03,7.00
1621444722.00,-0.55,-2.29,-2.42,156.98,-170.00,-88.84,7.00
1621444722.00,-0.55,-2.29,-2.42,156.53,-170.46,-88.33,7.00
1621444722.00,-0.55,-2.29,-2.42,156.15,-170.80,-88.12,7.00
1621444722.00,-0.55,-2.29,-2.42,156.95,-170.84,-89.17,7.00
1621444722.00,-0.55,-2.29,-2.41,157.97,-170.50,-90.69,7.00
1621444722.00,-0.55,-2.29,-2.41,158.14,-170.19,-91.02,7.00
1621444722.00,-0.56,-2.29,-2.41,158.41,-169.96,-91.25,7.00
1621444722.00,-0.56,-2.29,-2.41,158.54,-169.81,-91.28,7.00
1621444722.00,-0.56,-2.29,-2.41,159.13,-169.51,-91.94,7.00
1621444722.00,-0.56,-2.29,-2.41,158.96,-169.77,-91.79,7.00
1621444722.00,-0.56,-2.29,-2.41,158.91,-169.89,-91.68,7.00
1621444722.00,-0.56,-2.29,-2.41,158.88,-170.04,-91.50,7.00
1621444722.00,-0.56,-2.29,-2.41,158.91,-170.03,-91.44,7.00
1621444725.00,-0.54,-2.29,-2.44,153.18,-171.52,-89.13,8.00
1621444725.00,-0.54,-2.29,-2.44,152.45,-171.54,-88.94,8.00
1621444725.00,-0.54,-2.29,-2.44,152.38,-171.39,-88.80,8.00
1621444725.00,-0.54,-2.29,-2.44,152.63,-171.18,-88.76,8.00
1621444725.00,-0.54,-2.29,-2.44,152.75,-170.83,-88.76,8.00
1621444725.00,-0.54,-2.29,-2.44,153.19,-170.59,-89.65,8.00
1621444725.00,-0.54,-2.29,-2.44,153.49,-170.60,-89.87,8.00
1621444725.00,-0.54,-2.29,-2.44,153.32,-170.79,-89.84,8.00
1621444725.00,-0.54,-2.29,-2.44,153.43,-170.83,-89.96,8.00
1621444725.00,-0.54,-2.29,-2.44,153.72,-170.82,-90.18,8.00
1621444728.00,-0.53,-2.26,-2.45,158.18,-169.58,-92.66,9.00
1621444728.00,-0.53,-2.27,-2.45,157.48,-169.27,-92.29,9.00
1621444728.00,-0.53,-2.27,-2.45,156.55,-168.93,-91.96,9.00
1621444728.00,-0.54,-2.28,-2.46,153.62,-168.54,-90.86,9.00
1621444728.00,-0.54,-2.29,-2.47,150.48,-169.08,-87.77,9.00
1621444728.00,-0.53,-2.29,-2.47,150.00,-170.38,-86.32,9.00
1621444728.00,-0.53,-2.29,-2.47,150.06,-170.81,-86.88,9.00
1621444728.00,-0.53,-2.29,-2.47,150.16,-170.71,-87.18,9.00
1621444728.00,-0.53,-2.29,-2.47,150.68,-170.22,-87.80,9.00
1621444728.00,-0.53,-2.29,-2.47,150.80,-170.02,-87.92,9.00
1621444728.00,-0.53,-2.29,-2.47,150.69,-169.87,-87.88,9.00
1621444728.00,-0.53,-2.29,-2.47,150.65,-169.67,-87.96,9.00
1621444728.00,-0.53,-2.29,-2.47,150.84,-169.60,-88.12,9.00
1621444728.00,-0.53,-2.29,-2.47,150.87,-169.61,-88.26,9.00
1621444731.00,-0.52,-2.27,-2.48,153.48,-169.29,-90.81,10.00
1621444731.00,-0.52,-2.27,-2.48,153.70,-169.44,-91.05,10.00
1621444731.00,-0.52,-2.27,-2.48,154.04,-169.60,-91.31,10.00
1621444731.00,-0.52,-2.28,-2.48,153.49,-170.25,-91.76,10.00
1621444731.00,-0.52,-2.28,-2.48,152.55,-170.20,-92.30,10.00
1621444731.00,-0.51,-2.28,-2.48,151.87,-170.30,-93.73,10.00
1621444731.00,-0.51,-2.29,-2.48,150.36,-170.26,-94.85,10.00
1621444731.00,-0.51,-2.29,-2.48,149.08,-170.90,-94.10,10.00
1621444731.00,-0.51,-2.29,-2.48,148.58,-171.34,-93.18,10.00
1621444731.00,-0.51,-2.29,-2.48,148.00,-171.45,-92.31,10.00
1621444731.00,-0.51,-2.29,-2.48,147.87,-171.48,-92.13,10.00
1621444731.00,-0.51,-2.29,-2.48,147.88,-171.50,-92.15,10.00
1621444731.00,-0.51,-2.29,-2.48,147.77,-171.21,-92.21,10.00
1621444731.00,-0.51,-2.29,-2.48,147.89,-171.14,-92.27,10.00
1621444731.00,-0.51,-2.29,-2.48,147.96,-171.15,-92.30,10.00
1621444732.00,-0.51,-2.29,-2.48,147.94,-171.19,-92.31,11.00
1621444732.00,-0.51,-2.29,-2.48,147.94,-171.17,-92.33,11.00
1621444732.00,-0.51,-2.29,-2.48,148.14,-171.17,-92.40,11.00
1621444732.00,-0.51,-2.29,-2.48,147.98,-171.27,-92.28,11.00
1621444732.00,-0.51,-2.29,-2.48,148.20,-172.11,-92.01,11.00
1621444732.00,-0.51,-2.26,-2.48,151.00,-171.39,-93.07,11.00
1621444732.00,-0.52,-2.22,-2.47,155.90,-165.09,-98.51,11.00
1621444732.00,-0.52,-2.22,-2.48,153.91,-162.77,-98.29,11.00
1621444732.00,-0.52,-2.23,-2.48,152.53,-162.57,-97.47,11.00
1621444735.00,-0.51,-2.29,-2.52,138.06,-170.51,-89.01,12.00
1621444735.00,-0.51,-2.29,-2.52,138.14,-170.05,-89.60,12.00
1621444735.00,-0.51,-2.29,-2.52,138.33,-169.05,-90.69,12.00
1621444735.00,-0.51,-2.29,-2.51,138.42,-168.67,-90.97,12.00
1621444735.00,-0.51,-2.29,-2.52,138.06,-168.75,-90.63,12.00
1621444735.00,-0.51,-2.29,-2.51,138.64,-168.97,-91.33,12.00
1621444735.00,-0.51,-2.29,-2.51,138.67,-168.80,-91.50,12.00
1621444735.00,-0.51,-2.29,-2.51,138.80,-168.39,-91.56,12.00
1621444735.00,-0.50,-2.28,-2.51,140.76,-169.12,-92.94,12.00
1621444738.00,-0.49,-2.29,-2.54,138.35,-168.68,-92.30,13.00
1621444738.00,-0.49,-2.29,-2.54,138.59,-168.51,-92.74,13.00
1621444738.00,-0.49,-2.29,-2.53,138.88,-168.43,-92.91,13.00
1621444738.00,-0.49,-2.29,-2.53,139.16,-167.94,-93.60,13.00
1621444738.00,-0.49,-2.29,-2.53,138.53,-167.84,-93.27,13.00
1621444738.00,-0.49,-2.29,-2.53,138.38,-167.80,-92.99,13.00
1621444738.00,-0.50,-2.29,-2.54,138.12,-167.82,-92.63,13.00
1621444738.00,-0.50,-2.29,-2.54,137.87,-168.16,-92.03,13.00
1621444738.00,-0.49,-2.28,-2.54,138.67,-168.77,-92.16,13.00
1621444738.00,-0.49,-2.28,-2.54,139.80,-168.15,-92.19,13.00
1621444738.00,-0.51,-2.23,-2.52,146.26,-160.24,-95.52,13.00
1621444743.00,-0.47,-2.28,-2.57,140.94,-164.91,-99.27,14.00
1621444743.00,-0.46,-2.29,-2.58,135.02,-168.00,-96.01,14.00
1621444743.00,-0.46,-2.29,-2.58,134.97,-167.79,-96.09,14.00
1621444743.00,-0.46,-2.29,-2.58,134.86,-167.55,-96.10,14.00
1621444748.00,-0.45,-2.29,-2.60,136.30,-168.77,-94.81,15.00
1621444748.00,-0.45,-2.29,-2.60,136.30,-168.85,-94.76,15.00
1621444748.00,-0.45,-2.29,-2.60,136.28,-168.90,-94.73,15.00
1621444748.00,-0.45,-2.29,-2.60,136.17,-169.05,-94.60,15.00
1621444748.00,-0.45,-2.29,-2.60,136.10,-169.10,-94.46,15.00
1621444748.00,-0.45,-2.29,-2.60,136.06,-169.09,-94.43,15.00
1621444748.00,-0.45,-2.29,-2.60,136.04,-168.93,-94.47,15.00
1621444748.00,-0.45,-2.29,-2.60,136.17,-168.86,-94.47,15.00
1621444748.00,-0.45,-2.28,-2.60,136.29,-169.07,-94.44,15.00
1621444748.00,-0.45,-2.28,-2.60,135.88,-171.15,-92.04,15.00
1621444748.00,-0.50,-2.19,-2.53,148.16,-144.25,-114.88,15.00
1621444752.00,-0.65,-2.29,-2.28,177.35,-168.68,-86.53,16.00
1621444752.00,-0.65,-2.29,-2.28,177.29,-168.65,-86.07,16.00
1621444752.00,-0.65,-2.29,-2.28,177.35,-168.56,-86.11,16.00
1621444752.00,-0.65,-2.29,-2.28,177.37,-168.39,-86.29,16.00
1621444752.00,-0.65,-2.29,-2.28,177.54,-168.36,-86.44,16.00
1621444752.00,-0.65,-2.29,-2.28,177.68,-168.34,-86.55,16.00
1621444752.00,-0.65,-2.29,-2.28,177.80,-168.36,-86.61,16.00
1621444752.00,-0.65,-2.29,-2.28,177.79,-168.32,-86.56,16.00
1621444755.00,-0.64,-2.29,-2.31,168.42,-168.15,-85.16,17.00
1621444755.00,-0.64,-2.30,-2.31,168.75,-168.14,-85.74,17.00
1621444755.00,-0.64,-2.30,-2.31,168.94,-168.36,-85.95,17.00
1621444755.00,-0.64,-2.29,-2.31,168.77,-168.58,-86.48,17.00
1621444755.00,-0.64,-2.29,-2.31,168.83,-168.35,-86.10,17.00
1621444755.00,-0.64,-2.29,-2.31,169.12,-168.08,-85.79,17.00
1621444755.00,-0.64,-2.29,-2.31,169.30,-168.44,-85.81,17.00
1621444755.00,-0.64,-2.29,-2.31,169.50,-168.53,-86.08,17.00
1621444755.00,-0.64,-2.29,-2.31,169.60,-168.50,-86.20,17.00
1621444755.00,-0.64,-2.29,-2.31,169.79,-168.40,-86.42,17.00
1621444755.00,-0.64,-2.29,-2.31,169.81,-168.32,-86.42,17.00
1621444755.00,-0.64,-2.29,-2.31,169.86,-168.21,-86.38,17.00
1621444758.00,-0.62,-2.29,-2.33,170.49,-171.09,-86.07,18.00
1621444758.00,-0.62,-2.29,-2.33,170.42,-171.76,-85.94,18.00
1621444758.00,-0.62,-2.29,-2.33,170.36,-171.85,-85.84,18.00
1621444758.00,-0.62,-2.29,-2.33,170.44,-171.76,-86.12,18.00
1621444758.00,-0.62,-2.29,-2.33,171.50,-171.65,-86.85,18.00
1621444758.00,-0.62,-2.29,-2.33,172.18,-171.32,-87.55,18.00
1621444758.00,-0.62,-2.28,-2.33,172.72,-170.86,-88.28,18.00
1621444758.00,-0.62,-2.28,-2.32,173.34,-170.96,-89.02,18.00
1621444758.00,-0.62,-2.28,-2.32,173.53,-170.98,-89.17,18.00
1621444761.00,-0.60,-2.28,-2.35,170.16,-173.07,-87.70,19.00
1621444761.00,-0.60,-2.28,-2.35,170.34,-172.93,-87.89,19.00
1621444761.00,-0.60,-2.28,-2.35,170.61,-172.72,-88.38,19.00
1621444761.00,-0.60,-2.28,-2.35,170.62,-172.67,-88.40,19.00
1621444761.00,-0.60,-2.28,-2.35,170.56,-172.63,-88.17,19.00
1621444761.00,-0.60,-2.28,-2.35,170.67,-172.25,-88.22,19.00
1621444761.00,-0.60,-2.28,-2.35,170.75,-172.00,-88.27,19.00
1621444761.00,-0.61,-2.28,-2.35,170.72,-171.77,-88.15,19.00
1621444761.00,-0.61,-2.28,-2.35,170.78,-171.56,-88.06,19.00
1621444765.00,-0.61,-2.27,-2.38,165.39,-166.83,-86.28,20.00
1621444765.00,-0.61,-2.27,-2.38,163.68,-166.87,-84.97,20.00
1621444765.00,-0.60,-2.28,-2.39,162.37,-170.54,-83.82,20.00
1621444765.00,-0.60,-2.28,-2.39,162.22,-170.69,-83.37,20.00
1621444765.00,-0.60,-2.28,-2.39,162.32,-170.16,-83.07,20.00
1621444765.00,-0.60,-2.28,-2.39,162.61,-169.85,-83.36,20.00
1621444765.00,-0.60,-2.28,-2.39,163.18,-169.33,-84.26,20.00
1621444765.00,-0.60,-2.28,-2.39,163.09,-169.32,-84.52,20.00
1621444765.00,-0.60,-2.28,-2.38,164.51,-169.01,-85.61,20.00
1621444769.00,-0.60,-2.29,-2.42,167.59,-166.98,-82.88,21.00
1621444769.00,-0.60,-2.29,-2.42,167.52,-167.05,-82.85,21.00
1621444769.00,-0.60,-2.29,-2.42,167.46,-167.08,-82.80,21.00
1621444769.00,-0.60,-2.29,-2.42,167.48,-167.04,-82.79,21.00
1621444769.00,-0.60,-2.29,-2.42,167.58,-166.92,-82.79,21.00
1621444769.00,-0.60,-2.29,-2.42,167.50,-166.98,-82.79,21.00
1621444769.00,-0.60,-2.29,-2.42,167.45,-167.02,-82.86,21.00
1621444769.00,-0.60,-2.29,-2.42,167.52,-166.99,-83.39,21.00
1621444769.00,-0.60,-2.29,-2.42,167.43,-166.95,-83.31,21.00
1621444769.00,-0.60,-2.29,-2.41,167.60,-166.96,-84.33,21.00
1621444769.00,-0.60,-2.28,-2.41,167.38,-167.30,-84.25,21.00
1621444773.00,-0.59,-2.29,-2.44,163.20,-165.28,-83.72,22.00
1621444773.00,-0.59,-2.29,-2.44,163.68,-165.17,-84.31,22.00
1621444773.00,-0.59,-2.29,-2.44,163.80,-165.06,-84.56,22.00
1621444773.00,-0.59,-2.29,-2.43,164.15,-165.01,-84.93,22.00
1621444773.00,-0.59,-2.28,-2.43,164.62,-165.80,-86.58,22.00
1621444776.00,-0.57,-2.28,-2.45,162.33,-168.05,-89.09,23.00
1621444776.00,-0.57,-2.28,-2.45,161.57,-167.57,-88.12,23.00
1621444776.00,-0.57,-2.28,-2.45,161.66,-167.61,-88.17,23.00
1621444776.00,-0.57,-2.28,-2.45,161.75,-167.66,-88.21,23.00
1621444776.00,-0.57,-2.28,-2.45,161.79,-167.38,-88.19,23.00
1621444776.00,-0.57,-2.29,-2.45,161.94,-167.21,-88.39,23.00
1621444776.00,-0.57,-2.29,-2.45,161.83,-167.13,-88.37,23.00
1621444776.00,-0.57,-2.29,-2.45,161.80,-167.07,-88.28,23.00
1621444776.00,-0.57,-2.28,-2.45,161.79,-167.09,-88.27,23.00
1621444779.00,-0.56,-2.27,-2.45,163.40,-164.88,-94.11,24.00
1621444779.00,-0.56,-2.27,-2.45,163.20,-165.22,-93.94,24.00
1621444779.00,-0.56,-2.28,-2.47,155.12,-166.84,-87.34,24.00
1621444779.00,-0.56,-2.28,-2.47,154.19,-167.22,-87.33,24.00
1621444779.00,-0.56,-2.28,-2.48,154.07,-167.27,-86.93,24.00
1621444779.00,-0.56,-2.28,-2.48,153.71,-168.44,-87.18,24.00
1621444779.00,-0.55,-2.28,-2.47,154.82,-169.14,-87.96,24.00
1621444779.00,-0.55,-2.28,-2.47,155.28,-168.62,-88.74,24.00
1621444779.00,-0.55,-2.29,-2.47,155.74,-168.24,-89.03,24.00
1621444779.00,-0.55,-2.29,-2.47,155.76,-168.23,-89.01,24.00
1621444779.00,-0.55,-2.29,-2.47,155.77,-168.23,-88.93,24.00
1621444779.00,-0.55,-2.29,-2.47,155.70,-168.23,-88.71,24.00
1621444783.00,-0.54,-2.29,-2.49,155.34,-169.31,-90.16,25.00
1621444783.00,-0.54,-2.29,-2.49,155.89,-168.05,-90.44,25.00
1621444783.00,-0.54,-2.29,-2.49,155.75,-167.93,-90.60,25.00
1621444783.00,-0.54,-2.29,-2.49,155.60,-168.40,-90.83,25.00
1621444783.00,-0.54,-2.29,-2.49,155.78,-167.95,-91.22,25.00
1621444783.00,-0.54,-2.29,-2.49,155.76,-167.89,-91.17,25.00
1621444783.00,-0.54,-2.29,-2.49,155.56,-167.86,-90.99,25.00
1621444783.00,-0.54,-2.29,-2.49,155.27,-167.86,-90.72,25.00
1621444783.00,-0.54,-2.29,-2.49,154.68,-167.99,-90.18,25.00
1621444783.00,-0.54,-2.29,-2.49,154.74,-168.13,-90.18,25.00
1621444786.00,-0.53,-2.29,-2.53,148.28,-168.73,-88.21,26.00
1621444786.00,-0.53,-2.29,-2.53,148.42,-168.50,-88.50,26.00
1621444786.00,-0.53,-2.29,-2.52,148.96,-168.11,-88.94,26.00
1621444786.00,-0.53,-2.29,-2.53,149.06,-168.14,-88.68,26.00
1621444786.00,-0.53,-2.29,-2.52,149.23,-168.14,-88.87,26.00
1621444786.00,-0.53,-2.29,-2.53,149.05,-168.32,-88.58,26.00
1621444786.00,-0.53,-2.29,-2.53,149.04,-168.45,-88.42,26.00
1621444786.00,-0.53,-2.29,-2.53,149.13,-168.49,-88.51,26.00
1621444789.00,-0.51,-2.29,-2.55,145.71,-169.53,-88.65,28.00
1621444789.00,-0.51,-2.29,-2.55,145.54,-169.76,-88.32,28.00
1621444789.00,-0.51,-2.29,-2.55,146.52,-168.70,-90.03,28.00
1621444789.00,-0.51,-2.29,-2.55,146.70,-168.62,-90.18,28.00
1621444789.00,-0.51,-2.29,-2.55,146.71,-168.66,-90.16,28.00
1621444789.00,-0.51,-2.29,-2.55,146.46,-168.40,-90.00,28.00
1621444789.00,-0.51,-2.29,-2.55,146.52,-168.29,-90.08,28.00
1621444789.00,-0.51,-2.29,-2.55,146.53,-168.24,-90.15,28.00
1621444789.00,-0.51,-2.29,-2.55,146.79,-168.19,-90.46,28.00
1621444789.00,-0.51,-2.29,-2.55,146.95,-168.12,-90.60,28.00
1621444789.00,-0.51,-2.29,-2.55,146.99,-168.05,-90.64,28.00
1621444789.00,-0.51,-2.29,-2.55,146.99,-167.97,-90.67,28.00
1621444789.00,-0.51,-2.29,-2.55,146.98,-167.89,-90.63,28.00
1621444792.00,-0.50,-2.29,-2.58,140.74,-168.46,-88.19,29.00
1621444792.00,-0.50,-2.29,-2.57,141.78,-168.01,-89.90,29.00
1621444792.00,-0.50,-2.29,-2.57,142.53,-167.99,-90.69,29.00
1621444792.00,-0.50,-2.29,-2.56,144.05,-166.34,-93.65,29.00
1621444792.00,-0.50,-2.29,-2.56,143.82,-166.24,-93.35,29.00
1621444792.00,-0.50,-2.29,-2.56,144.16,-166.20,-93.56,29.00
1621444792.00,-0.50,-2.29,-2.56,144.13,-166.29,-93.40,29.00
1621444792.00,-0.50,-2.29,-2.56,144.16,-166.38,-93.33,29.00
1621444792.00,-0.50,-2.29,-2.56,144.14,-166.48,-93.25,29.00
1621444795.00,-0.50,-2.27,-2.57,148.92,-162.42,-97.40,30.00
1621444795.00,-0.50,-2.27,-2.57,149.08,-162.35,-96.95,30.00
1621444795.00,-0.50,-2.28,-2.59,144.78,-163.75,-93.88,30.00
1621444795.00,-0.49,-2.29,-2.59,144.88,-165.56,-93.52,30.00
1621444795.00,-0.50,-2.30,-2.59,142.66,-164.56,-92.03,30.00
1621444795.00,-0.50,-2.29,-2.59,143.21,-163.77,-92.25,30.00
1621444795.00,-0.50,-2.29,-2.59,143.33,-163.76,-92.48,30.00
1621444795.00,-0.50,-2.29,-2.59,143.35,-164.21,-92.75,30.00
1621444795.00,-0.50,-2.29,-2.59,143.38,-164.36,-92.75,30.00
1621444795.00,-0.50,-2.29,-2.59,143.07,-164.26,-92.51,30.00
1621444795.00,-0.50,-2.29,-2.59,142.96,-164.15,-92.41,30.00
1621444802.00,-0.66,-2.29,-2.30,172.08,-169.47,-81.98,31.00
1621444802.00,-0.66,-2.29,-2.30,171.56,-169.60,-81.28,31.00
1621444802.00,-0.65,-2.29,-2.31,171.20,-171.99,-80.75,31.00
1621444802.00,-0.65,-2.29,-2.31,171.17,-172.17,-80.97,31.00
1621444802.00,-0.65,-2.29,-2.30,172.74,-171.92,-82.48,31.00
1621444802.00,-0.66,-2.29,-2.30,173.43,-171.49,-82.38,31.00
1621444805.00,-0.65,-2.29,-2.32,174.07,-169.48,-84.93,32.00
1621444805.00,-0.65,-2.29,-2.32,174.28,-169.45,-85.07,32.00
1621444805.00,-0.65,-2.29,-2.32,173.91,-169.41,-84.57,32.00
1621444805.00,-0.65,-2.29,-2.32,174.29,-169.09,-85.13,32.00
1621444805.00,-0.65,-2.29,-2.32,174.35,-168.98,-85.23,32.00
1621444808.00,-0.63,-2.29,-2.34,168.25,-170.93,-86.23,33.00
1621444808.00,-0.63,-2.29,-2.34,168.25,-170.74,-86.23,33.00
1621444808.00,-0.63,-2.29,-2.34,168.19,-170.88,-86.25,33.00
1621444808.00,-0.63,-2.29,-2.34,168.27,-170.98,-86.32,33.00
1621444808.00,-0.63,-2.29,-2.34,168.29,-171.10,-86.41,33.00
1621444808.00,-0.63,-2.29,-2.34,168.33,-171.14,-86.55,33.00
1621444808.00,-0.63,-2.29,-2.34,168.30,-171.19,-86.54,33.00
1621444808.00,-0.63,-2.29,-2.34,168.36,-171.24,-86.56,33.00
1621444808.00,-0.63,-2.29,-2.34,168.65,-171.23,-86.80,33.00
1621444808.00,-0.63,-2.29,-2.34,168.71,-171.22,-86.80,33.00
1621444808.00,-0.63,-2.29,-2.34,168.69,-171.20,-86.73,33.00
1621444808.00,-0.63,-2.29,-2.34,169.15,-171.31,-86.63,33.00
1621444812.00,-0.62,-2.29,-2.36,166.00,-169.94,-87.19,34.00
1621444812.00,-0.64,-2.21,-2.36,171.16,-158.19,-90.57,34.00
1621444812.00,-0.64,-2.22,-2.37,170.63,-159.14,-90.72,34.00
1621444815.00,-0.61,-2.29,-2.39,164.10,-171.03,-86.75,35.00
1621444815.00,-0.61,-2.29,-2.39,163.98,-170.99,-86.50,35.00
1621444815.00,-0.61,-2.28,-2.39,164.00,-171.65,-86.33,35.00
1621444815.00,-0.62,-2.24,-2.39,168.04,-166.88,-85.89,35.00
1621444815.00,-0.63,-2.20,-2.38,171.15,-158.25,-88.50,35.00
1621444815.00,-0.63,-2.19,-2.38,169.95,-157.50,-87.18,35.00
1621444815.00,-0.62,-2.21,-2.38,167.97,-157.52,-89.14,35.00
1621444818.00,-0.59,-2.29,-2.41,159.82,-170.85,-87.27,36.00
1621444818.00,-0.60,-2.26,-2.40,163.51,-168.64,-88.35,36.00
1621444818.00,-0.61,-2.20,-2.40,166.95,-159.93,-89.09,36.00
1621444821.00,-0.58,-2.29,-2.43,156.84,-171.09,-89.19,37.00
1621444821.00,-0.58,-2.29,-2.43,156.64,-171.04,-89.07,37.00
1621444821.00,-0.58,-2.29,-2.43,156.88,-170.94,-89.43,37.00
1621444821.00,-0.58,-2.28,-2.43,157.44,-171.06,-89.61,37.00
1621444821.00,-0.58,-2.25,-2.42,159.91,-172.41,-88.60,37.00
1621444821.00,-0.58,-2.24,-2.42,162.63,-168.16,-91.09,37.00
1621444821.00,-0.59,-2.21,-2.41,166.08,-162.49,-94.97,37.00
1621444821.00,-0.60,-2.18,-2.41,164.79,-156.98,-95.97,37.00
1621444821.00,-0.59,-2.20,-2.42,163.41,-157.61,-96.14,37.00
1621444821.00,-0.59,-2.20,-2.42,163.35,-157.86,-96.23,37.00
1621444824.00,-0.57,-2.29,-2.45,150.09,-169.19,-91.83,38.00
1621444824.00,-0.57,-2.29,-2.45,150.05,-169.20,-91.73,38.00
1621444824.00,-0.57,-2.29,-2.45,150.55,-169.19,-91.88,38.00
