1621444713.00,391.00,220.00,1079081174.00,385.00,165.00,1079345415.00,380.00,201.00,1079479633.00,384.00,231.00,1079345415.00,4.00
1621444713.00,391.00,220.00,1079081174.00,385.00,165.00,1079345415.00,380.00,201.00,1079622239.00,385.00,231.00,1079345415.00,4.00
1621444713.00,391.00,220.00,1079081174.00,385.00,165.00,1079345415.00,380.00,201.00,1079479633.00,385.00,231.00,1079345415.00,4.00
1621444713.00,391.00,221.00,1078951150.00,385.00,165.00,1079345415.00,380.00,201.00,1079622239.00,385.00,231.00,1079345415.00,4.00
1621444716.00,391.00,218.00,1079081174.00,385.00,163.00,1079345415.00,381.00,197.00,1079479633.00,385.00,226.00,1079345415.00,5.00
1621444716.00,391.00,218.00,1079081174.00,385.00,163.00,1079345415.00,381.00,197.00,1079479633.00,385.00,226.00,1079345415.00,5.00
1621444716.00,391.00,219.00,1079081174.00,386.00,163.00,1079345415.00,381.00,198.00,1079479633.00,386.00,228.00,1079345415.00,5.00
1621444716.00,391.00,219.00,1079081174.00,386.00,163.00,1079345415.00,381.00,198.00,1079479633.00,386.00,228.00,1079345415.00,5.00
1621444716.00,392.00,219.00,1078951150.00,386.00,163.00,1079479633.00,381.00,198.00,1079479633.00,386.00,229.00,1079345415.00,5.00
1621444716.00,393.00,219.00,1078951150.00,386.00,163.00,1079345415.00,382.00,199.00,1079345415.00,386.00,229.00,1079345415.00,5.00
1621444716.00,393.00,219.00,1078951150.00,386.00,163.00,1079345415.00,382.00,199.00,1079479633.00,386.00,229.00,1079345415.00,5.00
1621444716.00,393.00,219.00,1078951150.00,386.00,163.00,1079345415.00,382.00,198.00,1079479633.00,386.00,229.00,1079345415.00,5.00
1621444716.00,393.00,220.00,1078951150.00,386.00,163.00,1079345415.00,382.00,198.00,1079479633.00,386.00,228.00,1079345415.00,5.00
1621444719.00,392.00,216.00,1079081174.00,386.00,164.00,1079345415.00,383.00,199.00,1079479633.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,216.00,1078951150.00,386.00,164.00,1079345415.00,383.00,199.00,1079345415.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,218.00,1079081174.00,386.00,164.00,1079345415.00,383.00,199.00,1079479633.00,391.00,230.00,1079081174.00,6.00
1621444719.00,392.00,218.00,1078951150.00,386.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,230.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1079081174.00,387.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,220.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079479633.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,220.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079479633.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079479633.00,391.00,229.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1079081174.00,387.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,228.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,228.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,164.00,1079345415.00,383.00,200.00,1079345415.00,391.00,228.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,163.00,1079345415.00,383.00,199.00,1079345415.00,391.00,228.00,1079081174.00,6.00
1621444719.00,392.00,219.00,1078951150.00,387.00,164.00,1079345415.00,384.00,199.00,1079345415.00,391.00,228.00,1079081174.00,6.00
1621444722.00,392.00,216.00,1078951150.00,388.00,164.00,1079345415.00,385.00,199.00,1079345415.00,394.00,228.00,1078951150.00,7.00
1621444722.00,393.00,217.00,1078951150.00,388.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,228.00,1078951150.00,7.00
1621444722.00,393.00,216.00,1079081174.00,387.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,229.00,1078825321.00,7.00
1621444722.00,393.00,216.00,1078951150.00,387.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,229.00,1078951150.00,7.00
1621444722.00,393.00,216.00,1079081174.00,387.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,229.00,1078951150.00,7.00
1621444722.00,393.00,216.00,1078951150.00,387.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,229.00,1078951150.00,7.00
1621444722.00,393.00,217.00,1079081174.00,387.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,230.00,1078951150.00,7.00
1621444722.00,393.00,217.00,1078951150.00,387.00,164.00,1079345415.00,385.00,200.00,1079479633.00,394.00,231.00,1078951150.00,7.00
1621444722.00,394.00,217.00,1078951150.00,388.00,164.00,1079345415.00,385.00,200.00,1079345415.00,394.00,231.00,1078951150.00,7.00
1621444722.00,393.00,217.00,1079081174.00,388.00,164.00,1079345415.00,386.00,200.00,1079211197.00,393.00,232.00,1078951150.00,7.00
1621444725.00,393.00,216.00,1078951150.00,389.00,163.00,1079345415.00,387.00,198.00,1079345415.00,396.00,224.00,1078825321.00,8.00
1621444725.00,394.00,216.00,1079081174.00,389.00,163.00,1079345415.00,387.00,198.00,1079211197.00,396.00,224.00,1078825321.00,8.00
1621444725.00,394.00,216.00,1078951150.00,389.00,163.00,1079211197.00,387.00,199.00,1079345415.00,396.00,228.00,1078703686.00,8.00
1621444725.00,394.00,217.00,1078951150.00,389.00,163.00,1079211197.00,387.00,200.00,1079345415.00,397.00,230.00,1078703686.00,8.00
1621444725.00,394.00,217.00,1078951150.00,389.00,163.00,1079345415.00,387.00,200.00,1079211197.00,397.00,230.00,1078825321.00,8.00
