1.621444730730000019e+09,4.338000000000000256e+01,-3.450000000000000000e+01,-5.000000000000000000e-01,1.000000000000000000e+01
1.621444730759999990e+09,4.343999999999999773e+01,-3.481000000000000227e+01,-1.900000000000000022e-01,1.000000000000000000e+01
1.621444730880000114e+09,4.350000000000000000e+01,-3.675000000000000000e+01,1.810000000000000053e+00,1.000000000000000000e+01
1.621444731019999981e+09,4.331000000000000227e+01,-3.788000000000000256e+01,3.620000000000000107e+00,1.000000000000000000e+01
1.621444731789999962e+09,4.331000000000000227e+01,-3.818999999999999773e+01,3.310000000000000053e+00,1.100000000000000000e+01
1.621444731900000095e+09,4.318999999999999773e+01,-3.813000000000000256e+01,3.370000000000000107e+00,1.100000000000000000e+01
1.621444732009999990e+09,4.343999999999999773e+01,-3.363000000000000256e+01,1.560000000000000053e+00,1.100000000000000000e+01
1.621444734710000038e+09,4.050000000000000000e+01,-3.768999999999999773e+01,2.250000000000000000e+00,1.200000000000000000e+01
1.621444734809999943e+09,4.068999999999999773e+01,-3.781000000000000227e+01,2.250000000000000000e+00,1.200000000000000000e+01
1.621444735000000000e+09,4.043999999999999773e+01,-3.793999999999999773e+01,2.439999999999999947e+00,1.200000000000000000e+01
1.621444735130000114e+09,4.068999999999999773e+01,-3.788000000000000256e+01,2.189999999999999947e+00,1.200000000000000000e+01
1.621444737700000048e+09,3.856000000000000227e+01,-3.756000000000000227e+01,6.199999999999999956e-01,1.300000000000000000e+01
1.621444737869999886e+09,3.881000000000000227e+01,-3.756000000000000227e+01,-5.999999999999999778e-02,1.300000000000000000e+01
1.621444737940000057e+09,3.875000000000000000e+01,-3.756000000000000227e+01,0.000000000000000000e+00,1.300000000000000000e+01
1.621444738049999952e+09,3.875000000000000000e+01,-3.763000000000000256e+01,2.500000000000000000e-01,1.300000000000000000e+01
1.621444743099999905e+09,3.268999999999999773e+01,-3.538000000000000256e+01,5.999999999999999778e-02,1.400000000000000000e+01
1.621444747730000019e+09,3.030999999999999872e+01,-3.568999999999999773e+01,-5.999999999999999778e-02,1.500000000000000000e+01
1.621444747799999952e+09,3.030999999999999872e+01,-3.568999999999999773e+01,-5.999999999999999778e-02,1.500000000000000000e+01
1.621444747839999914e+09,3.030999999999999872e+01,-3.568999999999999773e+01,-5.999999999999999778e-02,1.500000000000000000e+01
1.621444747940000057e+09,3.030999999999999872e+01,-3.568999999999999773e+01,-5.999999999999999778e-02,1.500000000000000000e+01
1.621444747980000019e+09,3.030999999999999872e+01,-3.575000000000000000e+01,-1.300000000000000044e-01,1.500000000000000000e+01
1.621444748009999990e+09,3.019000000000000128e+01,-3.581000000000000227e+01,-1.300000000000000044e-01,1.500000000000000000e+01
1.621444751859999895e+09,6.843999999999999773e+01,-3.325000000000000000e+01,8.100000000000000533e-01,1.600000000000000000e+01
1.621444751890000105e+09,6.843999999999999773e+01,-3.331000000000000227e+01,1.000000000000000000e+00,1.600000000000000000e+01
1.621444751930000067e+09,6.850000000000000000e+01,-3.338000000000000256e+01,1.060000000000000053e+00,1.600000000000000000e+01
1.621444752029999971e+09,6.862000000000000455e+01,-3.343999999999999773e+01,8.800000000000000044e-01,1.600000000000000000e+01
1.621444754700000048e+09,6.693999999999999773e+01,-3.456000000000000227e+01,1.120000000000000107e+00,1.700000000000000000e+01
1.621444754809999943e+09,6.706000000000000227e+01,-3.443999999999999773e+01,1.250000000000000000e+00,1.700000000000000000e+01
1.621444754839999914e+09,6.712000000000000455e+01,-3.438000000000000256e+01,1.439999999999999947e+00,1.700000000000000000e+01
1.621444754880000114e+09,6.718999999999999773e+01,-3.443999999999999773e+01,1.620000000000000107e+00,1.700000000000000000e+01
1.621444754980000019e+09,6.731000000000000227e+01,-3.443999999999999773e+01,1.060000000000000053e+00,1.700000000000000000e+01
1.621444755119999886e+09,6.737000000000000455e+01,-3.438000000000000256e+01,8.800000000000000044e-01,1.700000000000000000e+01
1.621444757720000029e+09,6.331000000000000227e+01,-3.425000000000000000e+01,1.189999999999999947e+00,1.800000000000000000e+01
1.621444757750000000e+09,6.331000000000000227e+01,-3.438000000000000256e+01,1.310000000000000053e+00,1.800000000000000000e+01
1.621444757859999895e+09,6.350000000000000000e+01,-3.425000000000000000e+01,1.060000000000000053e+00,1.800000000000000000e+01
1.621444758000000000e+09,6.375000000000000000e+01,-3.393999999999999773e+01,1.000000000000000000e+00,1.800000000000000000e+01
1.621444758180000067e+09,6.425000000000000000e+01,-3.350000000000000000e+01,1.189999999999999947e+00,1.800000000000000000e+01
1.621444761099999905e+09,6.200000000000000000e+01,-3.318999999999999773e+01,0.000000000000000000e+00,1.900000000000000000e+01
1.621444764799999952e+09,6.025000000000000000e+01,-3.481000000000000227e+01,8.800000000000000044e-01,2.000000000000000000e+01
1.621444764900000095e+09,6.006000000000000227e+01,-3.500000000000000000e+01,1.189999999999999947e+00,2.000000000000000000e+01
1.621444764940000057e+09,6.018999999999999773e+01,-3.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01
1.621444765049999952e+09,6.050000000000000000e+01,-3.493999999999999773e+01,6.899999999999999467e-01,2.000000000000000000e+01
1.621444768710000038e+09,5.643999999999999773e+01,-3.706000000000000227e+01,1.300000000000000044e-01,2.100000000000000000e+01
1.621444768750000000e+09,5.643999999999999773e+01,-3.706000000000000227e+01,5.999999999999999778e-02,2.100000000000000000e+01
1.621444768880000114e+09,5.650000000000000000e+01,-3.700000000000000000e+01,1.300000000000000044e-01,2.100000000000000000e+01
1.621444769000000000e+09,5.656000000000000227e+01,-3.700000000000000000e+01,1.900000000000000022e-01,2.100000000000000000e+01
1.621444769069999933e+09,5.663000000000000256e+01,-3.700000000000000000e+01,1.900000000000000022e-01,2.100000000000000000e+01
1.621444773089999914e+09,5.531000000000000227e+01,-3.756000000000000227e+01,-4.400000000000000022e-01,2.200000000000000000e+01
1.621444775829999924e+09,5.175000000000000000e+01,-3.581000000000000227e+01,-8.800000000000000044e-01,2.300000000000000000e+01
1.621444775859999895e+09,5.168999999999999773e+01,-3.581000000000000227e+01,-7.500000000000000000e-01,2.300000000000000000e+01
1.621444775900000095e+09,5.168999999999999773e+01,-3.575000000000000000e+01,-5.600000000000000533e-01,2.300000000000000000e+01
1.621444776109999895e+09,5.188000000000000256e+01,-3.593999999999999773e+01,-7.500000000000000000e-01,2.300000000000000000e+01
1.621444778779999971e+09,4.893999999999999773e+01,-3.218999999999999773e+01,-2.439999999999999947e+00,2.400000000000000000e+01
1.621444778890000105e+09,4.806000000000000227e+01,-3.225000000000000000e+01,-1.870000000000000107e+00,2.400000000000000000e+01
1.621444778920000076e+09,4.781000000000000227e+01,-3.256000000000000227e+01,-1.500000000000000000e+00,2.400000000000000000e+01
1.621444778960000038e+09,4.756000000000000227e+01,-3.288000000000000256e+01,-1.250000000000000000e+00,2.400000000000000000e+01
1.621444778990000010e+09,4.738000000000000256e+01,-3.343999999999999773e+01,-7.500000000000000000e-01,2.400000000000000000e+01
1.621444779029999971e+09,4.756000000000000227e+01,-3.425000000000000000e+01,-3.099999999999999978e-01,2.400000000000000000e+01
1.621444782730000019e+09,4.443999999999999773e+01,-3.538000000000000256e+01,-5.999999999999999778e-02,2.500000000000000000e+01
1.621444782769999981e+09,4.443999999999999773e+01,-3.581000000000000227e+01,-1.900000000000000022e-01,2.500000000000000000e+01
1.621444782869999886e+09,4.438000000000000256e+01,-3.588000000000000256e+01,-5.999999999999999778e-02,2.500000000000000000e+01
1.621444782910000086e+09,4.431000000000000227e+01,-3.588000000000000256e+01,0.000000000000000000e+00,2.500000000000000000e+01
1.621444783019999981e+09,4.450000000000000000e+01,-3.593999999999999773e+01,1.300000000000000044e-01,2.500000000000000000e+01
1.621444785720000029e+09,4.100000000000000000e+01,-3.650000000000000000e+01,4.400000000000000022e-01,2.600000000000000000e+01
1.621444785819999933e+09,4.093999999999999773e+01,-3.663000000000000256e+01,3.099999999999999978e-01,2.600000000000000000e+01
1.621444785930000067e+09,4.106000000000000227e+01,-3.663000000000000256e+01,2.500000000000000000e-01,2.600000000000000000e+01
1.621444786000000000e+09,4.113000000000000256e+01,-3.668999999999999773e+01,1.900000000000000022e-01,2.600000000000000000e+01
1.621444786029999971e+09,4.113000000000000256e+01,-3.663000000000000256e+01,1.900000000000000022e-01,2.600000000000000000e+01
1.621444788880000114e+09,3.781000000000000227e+01,-3.756000000000000227e+01,6.899999999999999467e-01,2.800000000000000000e+01
1.621444788910000086e+09,3.781000000000000227e+01,-3.756000000000000227e+01,6.199999999999999956e-01,2.800000000000000000e+01
1.621444789029999971e+09,3.775000000000000000e+01,-3.763000000000000256e+01,6.199999999999999956e-01,2.800000000000000000e+01
1.621444791759999990e+09,3.331000000000000227e+01,-3.593999999999999773e+01,-1.310000000000000053e+00,2.900000000000000000e+01
1.621444791829999924e+09,3.363000000000000256e+01,-3.593999999999999773e+01,-1.310000000000000053e+00,2.900000000000000000e+01
1.621444791869999886e+09,3.388000000000000256e+01,-3.600000000000000000e+01,-1.310000000000000053e+00,2.900000000000000000e+01
1.621444792049999952e+09,3.513000000000000256e+01,-3.631000000000000227e+01,-1.310000000000000053e+00,2.900000000000000000e+01
1.621444794759999990e+09,3.231000000000000227e+01,-3.625000000000000000e+01,-9.399999999999999467e-01,3.000000000000000000e+01
1.621444794849999905e+09,3.155999999999999872e+01,-3.775000000000000000e+01,1.439999999999999947e+00,3.000000000000000000e+01
1.621444794960000038e+09,3.187000000000000099e+01,-3.806000000000000227e+01,1.810000000000000053e+00,3.000000000000000000e+01
1.621444795069999933e+09,3.150000000000000000e+01,-3.906000000000000227e+01,2.750000000000000000e+00,3.000000000000000000e+01
1.621444801750000000e+09,6.787000000000000455e+01,-3.625000000000000000e+01,1.056000000000000050e+01,3.100000000000000000e+01
1.621444801779999971e+09,6.787000000000000455e+01,-3.613000000000000256e+01,1.081000000000000050e+01,3.100000000000000000e+01
1.621444802180000067e+09,6.906000000000000227e+01,-3.618999999999999773e+01,1.131000000000000050e+01,3.100000000000000000e+01
1.621444804809999943e+09,6.906000000000000227e+01,-3.638000000000000256e+01,6.809999999999999609e+00,3.200000000000000000e+01
1.621444804950000048e+09,6.906000000000000227e+01,-3.643999999999999773e+01,6.870000000000000107e+00,3.200000000000000000e+01
1.621444805089999914e+09,6.912000000000000455e+01,-3.638000000000000256e+01,6.940000000000000391e+00,3.200000000000000000e+01
1.621444807720000029e+09,6.693999999999999773e+01,-3.631000000000000227e+01,7.620000000000000107e+00,3.300000000000000000e+01
1.621444807750000000e+09,6.693999999999999773e+01,-3.625000000000000000e+01,7.620000000000000107e+00,3.300000000000000000e+01
1.621444807930000067e+09,6.725000000000000000e+01,-3.618999999999999773e+01,7.370000000000000107e+00,3.300000000000000000e+01
1.621444808039999962e+09,6.725000000000000000e+01,-3.625000000000000000e+01,7.500000000000000000e+00,3.300000000000000000e+01
1.621444811980000019e+09,6.531000000000000227e+01,-3.100000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01
1.621444812299999952e+09,6.261999999999999744e+01,-2.062000000000000099e+01,-3.560000000000000053e+00,3.400000000000000000e+01
1.621444814859999895e+09,5.993999999999999773e+01,-3.556000000000000227e+01,5.190000000000000391e+00,3.500000000000000000e+01
1.621444814890000105e+09,5.988000000000000256e+01,-3.506000000000000227e+01,4.250000000000000000e+00,3.500000000000000000e+01
1.621444815140000105e+09,6.081000000000000227e+01,-2.425000000000000000e+01,-2.439999999999999947e+00,3.500000000000000000e+01
1.621444817700000048e+09,5.656000000000000227e+01,-3.675000000000000000e+01,4.440000000000000391e+00,3.600000000000000000e+01
1.621444817839999914e+09,5.675000000000000000e+01,-3.563000000000000256e+01,3.370000000000000107e+00,3.600000000000000000e+01
1.621444818019999981e+09,5.831000000000000227e+01,-2.462999999999999901e+01,-4.370000000000000107e+00,3.600000000000000000e+01
1.621444820759999990e+09,5.188000000000000256e+01,-3.613000000000000256e+01,3.750000000000000000e+00,3.700000000000000000e+01
1.621444820940000057e+09,5.181000000000000227e+01,-3.563000000000000256e+01,3.870000000000000107e+00,3.700000000000000000e+01
1.621444820970000029e+09,5.175000000000000000e+01,-3.513000000000000256e+01,4.250000000000000000e+00,3.700000000000000000e+01
1.621444821009999990e+09,5.188000000000000256e+01,-3.450000000000000000e+01,3.310000000000000053e+00,3.700000000000000000e+01
1.621444824170000076e+09,5.006000000000000227e+01,-3.456000000000000227e+01,2.120000000000000107e+00,3.800000000000000000e+01
1.621444826740000010e+09,4.575000000000000000e+01,-3.650000000000000000e+01,2.810000000000000053e+00,3.900000000000000000e+01
1.621444826769999981e+09,4.581000000000000227e+01,-3.643999999999999773e+01,2.810000000000000053e+00,3.900000000000000000e+01
1.621444827119999886e+09,4.588000000000000256e+01,-3.606000000000000227e+01,3.250000000000000000e+00,3.900000000000000000e+01
1.621444829819999933e+09,4.181000000000000227e+01,-3.693999999999999773e+01,3.370000000000000107e+00,4.000000000000000000e+01
1.621444832700000048e+09,3.600000000000000000e+01,-3.531000000000000227e+01,1.870000000000000107e+00,4.100000000000000000e+01
1.621444833019999981e+09,3.668999999999999773e+01,-3.650000000000000000e+01,2.870000000000000107e+00,4.100000000000000000e+01
1.621444835869999886e+09,3.375000000000000000e+01,-3.713000000000000256e+01,5.999999999999999778e-02,4.200000000000000000e+01
1.621444836039999962e+09,3.318999999999999773e+01,-3.731000000000000227e+01,5.600000000000000533e-01,4.200000000000000000e+01
1.621444839779999971e+09,2.612000000000000099e+01,-3.700000000000000000e+01,5.600000000000000533e-01,4.300000000000000000e+01
1.621444840059999943e+09,2.762000000000000099e+01,-3.693999999999999773e+01,-1.900000000000000022e-01,4.300000000000000000e+01
1.621444843799999952e+09,2.955999999999999872e+01,-3.738000000000000256e+01,-1.560000000000000053e+00,4.400000000000000000e+01
1.621444843829999924e+09,2.955999999999999872e+01,-3.743999999999999773e+01,-1.620000000000000107e+00,4.400000000000000000e+01
1.621444843980000019e+09,2.950000000000000000e+01,-3.743999999999999773e+01,-1.620000000000000107e+00,4.400000000000000000e+01
1.621444846720000029e+09,2.705999999999999872e+01,-3.788000000000000256e+01,-3.439999999999999947e+00,4.500000000000000000e+01
1.621444846859999895e+09,2.737000000000000099e+01,-3.800000000000000000e+01,-3.620000000000000107e+00,4.500000000000000000e+01
1.621444846930000067e+09,2.744000000000000128e+01,-3.806000000000000227e+01,-3.560000000000000053e+00,4.500000000000000000e+01
1.621444847180000067e+09,2.762000000000000099e+01,-3.813000000000000256e+01,-3.689999999999999947e+00,4.500000000000000000e+01
1.621444850819999933e+09,6.987000000000000455e+01,-3.313000000000000256e+01,2.500000000000000000e+00,4.600000000000000000e+01
1.621444850849999905e+09,6.987000000000000455e+01,-3.306000000000000227e+01,2.370000000000000107e+00,4.600000000000000000e+01
1.621444851029999971e+09,6.993999999999999773e+01,-3.318999999999999773e+01,2.370000000000000107e+00,4.600000000000000000e+01
1.621444853829999924e+09,6.856000000000000227e+01,-3.381000000000000227e+01,4.120000000000000107e+00,4.700000000000000000e+01
1.621444853940000057e+09,6.862000000000000455e+01,-3.400000000000000000e+01,4.120000000000000107e+00,4.700000000000000000e+01
1.621444853970000029e+09,6.862000000000000455e+01,-3.393999999999999773e+01,4.059999999999999609e+00,4.700000000000000000e+01
1.621444854259999990e+09,6.850000000000000000e+01,-3.406000000000000227e+01,3.939999999999999947e+00,4.700000000000000000e+01
1.621444856960000038e+09,6.481000000000000227e+01,-3.200000000000000000e+01,5.600000000000000533e-01,4.800000000000000000e+01
1.621444857000000000e+09,6.400000000000000000e+01,-3.350000000000000000e+01,1.560000000000000053e+00,4.800000000000000000e+01
1.621444857029999971e+09,6.381000000000000227e+01,-3.525000000000000000e+01,3.560000000000000053e+00,4.800000000000000000e+01
1.621444861049999952e+09,6.200000000000000000e+01,-3.543999999999999773e+01,2.620000000000000107e+00,4.900000000000000000e+01
1.621444864890000105e+09,5.906000000000000227e+01,-3.506000000000000227e+01,2.189999999999999947e+00,5.000000000000000000e+01
1.621444865109999895e+09,6.011999999999999744e+01,-3.100000000000000000e+01,-1.560000000000000053e+00,5.000000000000000000e+01
1.621444866809999943e+09,5.688000000000000256e+01,-2.937000000000000099e+01,-1.620000000000000107e+00,5.100000000000000000e+01
1.621444867269999981e+09,5.393999999999999773e+01,-3.381000000000000227e+01,1.870000000000000107e+00,5.100000000000000000e+01
1.621444873740000010e+09,5.156000000000000227e+01,-3.588000000000000256e+01,2.560000000000000053e+00,5.200000000000000000e+01
1.621444874240000010e+09,5.563000000000000256e+01,-1.887000000000000099e+01,-6.500000000000000000e+00,5.200000000000000000e+01
1.621444875980000019e+09,4.863000000000000256e+01,-3.725000000000000000e+01,3.870000000000000107e+00,5.300000000000000000e+01
1.621444876019999981e+09,4.868999999999999773e+01,-3.731000000000000227e+01,3.750000000000000000e+00,5.300000000000000000e+01
1.621444878759999990e+09,4.581000000000000227e+01,-3.606000000000000227e+01,1.300000000000000044e-01,5.400000000000000000e+01
1.621444878970000029e+09,4.568999999999999773e+01,-3.613000000000000256e+01,2.500000000000000000e-01,5.400000000000000000e+01
1.621444879150000095e+09,4.593999999999999773e+01,-3.618999999999999773e+01,0.000000000000000000e+00,5.400000000000000000e+01
1.621444881750000000e+09,4.231000000000000227e+01,-3.650000000000000000e+01,1.900000000000000022e-01,5.500000000000000000e+01
1.621444881779999971e+09,4.238000000000000256e+01,-3.650000000000000000e+01,1.900000000000000022e-01,5.500000000000000000e+01
1.621444881809999943e+09,4.243999999999999773e+01,-3.643999999999999773e+01,1.900000000000000022e-01,5.500000000000000000e+01
1.621444881859999895e+09,4.243999999999999773e+01,-3.650000000000000000e+01,1.900000000000000022e-01,5.500000000000000000e+01
1.621444881960000038e+09,4.231000000000000227e+01,-3.643999999999999773e+01,3.699999999999999956e-01,5.500000000000000000e+01
1.621444884730000019e+09,3.888000000000000256e+01,-3.556000000000000227e+01,-1.310000000000000053e+00,5.600000000000000000e+01
1.621444884809999943e+09,3.881000000000000227e+01,-3.563000000000000256e+01,-1.060000000000000053e+00,5.600000000000000000e+01
1.621444884950000048e+09,3.906000000000000227e+01,-3.568999999999999773e+01,-1.250000000000000000e+00,5.600000000000000000e+01
1.621444884980000019e+09,3.906000000000000227e+01,-3.575000000000000000e+01,-1.310000000000000053e+00,5.600000000000000000e+01
1.621444887829999924e+09,3.793999999999999773e+01,-3.668999999999999773e+01,-6.899999999999999467e-01,5.700000000000000000e+01
1.621444887869999886e+09,3.793999999999999773e+01,-3.681000000000000227e+01,-6.199999999999999956e-01,5.700000000000000000e+01
1.621444890750000000e+09,3.375000000000000000e+01,-3.513000000000000256e+01,-3.439999999999999947e+00,5.800000000000000000e+01
1.621444890890000105e+09,3.443999999999999773e+01,-3.588000000000000256e+01,-2.870000000000000107e+00,5.800000000000000000e+01
1.621444891240000010e+09,3.493999999999999773e+01,-3.600000000000000000e+01,-2.620000000000000107e+00,5.800000000000000000e+01
1.621444893839999914e+09,3.044000000000000128e+01,-3.531000000000000227e+01,-3.500000000000000000e+00,5.900000000000000000e+01
1.621444894059999943e+09,3.087999999999999901e+01,-3.525000000000000000e+01,-3.439999999999999947e+00,5.900000000000000000e+01
1.621444896900000095e+09,2.737000000000000099e+01,-3.450000000000000000e+01,-3.810000000000000053e+00,6.000000000000000000e+01
1.621444896980000019e+09,2.762000000000000099e+01,-3.456000000000000227e+01,-4.000000000000000000e+00,6.000000000000000000e+01
1.621444900849999905e+09,7.056000000000000227e+01,-3.263000000000000256e+01,1.370000000000000107e+00,6.100000000000000000e+01
1.621444902769999981e+09,6.606000000000000227e+01,-3.381000000000000227e+01,2.250000000000000000e+00,6.200000000000000000e+01
1.621444902809999943e+09,6.618999999999999773e+01,-3.400000000000000000e+01,2.189999999999999947e+00,6.200000000000000000e+01
1.621444902950000048e+09,6.662000000000000455e+01,-3.388000000000000256e+01,2.500000000000000000e+00,6.200000000000000000e+01
1.621444902990000010e+09,6.662000000000000455e+01,-3.388000000000000256e+01,2.620000000000000107e+00,6.200000000000000000e+01
1.621444903170000076e+09,6.681000000000000227e+01,-3.431000000000000227e+01,3.189999999999999947e+00,6.200000000000000000e+01
1.621444905769999981e+09,6.386999999999999744e+01,-3.538000000000000256e+01,3.060000000000000053e+00,6.300000000000000000e+01
1.621444905799999952e+09,6.400000000000000000e+01,-3.550000000000000000e+01,3.060000000000000053e+00,6.300000000000000000e+01
1.621444905940000057e+09,6.418999999999999773e+01,-3.550000000000000000e+01,2.870000000000000107e+00,6.300000000000000000e+01
1.621444907720000029e+09,6.075000000000000000e+01,-3.543999999999999773e+01,2.689999999999999947e+00,6.400000000000000000e+01
1.621444907960000038e+09,6.125000000000000000e+01,-3.550000000000000000e+01,2.689999999999999947e+00,6.400000000000000000e+01
1.621444908109999895e+09,6.131000000000000227e+01,-3.575000000000000000e+01,2.689999999999999947e+00,6.400000000000000000e+01
1.621444910720000029e+09,5.718999999999999773e+01,-3.631000000000000227e+01,2.500000000000000000e+00,6.500000000000000000e+01
1.621444910920000076e+09,5.718999999999999773e+01,-3.613000000000000256e+01,2.500000000000000000e+00,6.500000000000000000e+01
1.621444911230000019e+09,5.938000000000000256e+01,-3.119000000000000128e+01,-1.370000000000000107e+00,6.500000000000000000e+01
1.621444913019999981e+09,5.413000000000000256e+01,-3.506000000000000227e+01,7.500000000000000000e-01,6.600000000000000000e+01
1.621444915859999895e+09,5.006000000000000227e+01,-3.513000000000000256e+01,-3.699999999999999956e-01,6.700000000000000000e+01
1.621444915900000095e+09,5.000000000000000000e+01,-3.531000000000000227e+01,-1.900000000000000022e-01,6.700000000000000000e+01
1.621444915930000067e+09,4.988000000000000256e+01,-3.543999999999999773e+01,0.000000000000000000e+00,6.700000000000000000e+01
1.621444915970000029e+09,4.993999999999999773e+01,-3.538000000000000256e+01,5.999999999999999778e-02,6.700000000000000000e+01
1.621444916029999971e+09,5.018999999999999773e+01,-3.538000000000000256e+01,5.600000000000000533e-01,6.700000000000000000e+01
1.621444919700000048e+09,4.693999999999999773e+01,-3.575000000000000000e+01,-6.199999999999999956e-01,6.800000000000000000e+01
1.621444919730000019e+09,4.700000000000000000e+01,-3.568999999999999773e+01,-5.600000000000000533e-01,6.800000000000000000e+01
1.621444919769999981e+09,4.700000000000000000e+01,-3.568999999999999773e+01,-6.199999999999999956e-01,6.800000000000000000e+01
1.621444919910000086e+09,4.668999999999999773e+01,-3.568999999999999773e+01,-3.699999999999999956e-01,6.800000000000000000e+01
