[183, -3.1112502256976526, -2.346037527123922, -1.3916006088256836, -0.8477819722941895, 1.7488408088684082, 4.381505489349365, -1.038926901954329, 0.12072885341467948, 0.19945249943697668, 0.554308305622126, -2.9278127820706814, 0.23652265055335223]
[184, -3.109537903462545, -2.2768503628172816, -1.5226554870605469, -0.7856529516032715, 1.7486729621887207, 4.383150577545166, -0.9872034630428463, 0.12072582647821117, 0.19944315168025117, 0.5543362453346147, -2.9278436710748634, 0.23651535522212672]
[185, -3.1075261274920862, -2.208059927026266, -1.6509675979614258, -0.7258175176433106, 1.7485051155090332, 4.385095596313477, -0.9329730133452706, 0.12071605727750584, 0.19941390077195498, 0.5543578413877488, -2.9278667053190817, 0.23655917327626275]
[186, -3.1123879591571253, -2.1486078701415003, -1.7594976425170898, -0.6776378911784668, 1.7491402626037598, 4.380124568939209, -0.8834849606362483, 0.12669966237432195, 0.19941846754929837, 0.5543651881093299, -2.92789019263941, 0.23649678059225632]
[187, -3.1104119459735315, -2.0861627064146937, -1.8715314865112305, -0.627704457645752, 1.7489724159240723, 4.382045745849609, -0.8309967094494412, 0.12671973811370327, 0.1994213031707456, 0.5543620443966542, -2.9278838059984746, 0.23652276606577563]
[188, -3.1080411116229456, -2.0233551464476527, -1.9813947677612305, -0.5802171987346192, 1.7487683296203613, 4.384303092956543, -0.7773344335534186, 0.1266887148698579, 0.19941884048129, 0.5544418351234176, -2.9278376582303074, 0.23655449561175226]
[189, -3.1054185072528284, -1.9620033703246058, -2.0853681564331055, -0.5371416372111817, 1.748457431793213, 4.386957168579102, -0.7246541038335415, 0.12670656796959356, 0.19942723749645022, 0.5543102658512471, -2.9278824516643547, 0.23650163486624934]
[190, -3.110795323048727, -1.902379652062887, -2.1821165084838867, -0.5009754461101075, 1.7492241859436035, 4.381445407867432, -0.6728249070808054, 0.1321877005870522, 0.1994507279364366, 0.5543329673629328, -2.927854814218026, 0.23651018971300583]
[191, -3.1078973452197474, -1.8388997517027796, -2.2809038162231445, -0.4651506704143067, 1.7488884925842285, 4.384231090545654, -0.6196409580988815, 0.13218295702696864, 0.19943849530810645, 0.5544064510059055, -2.9278359016079927, 0.2364431292666942]
[192, -3.104544464741842, -1.7743360004820765, -2.375369071960449, -0.4347236913493653, 1.7485651969909668, 4.387557029724121, -0.5674391821813531, 0.13219084022277894, 0.19941591965001085, 0.5543670492146686, -2.927896637691038, 0.23651074267495248]
[193, -3.1107352415667933, -1.7092882595457972, -2.462588310241699, -0.41364367425952153, 1.7494521141052246, 4.381265163421631, -0.51650389742751, 0.13723807343961236, 0.19943506070469574, 0.5543260929573415, -2.9278684333464, 0.23653444662773498]
[194, -3.1068554560290735, -1.6342083416380824, -2.553988456726074, -0.3966596883586426, 1.7490324974060059, 4.385035514831543, -0.46338503982387397, 0.13724027623684462, 0.19942447202504718, 0.5544017351972076, -2.9278695493948206, 0.2365202540426048]
[195, -3.1022451559649866, -1.5543392461589356, -2.6383066177368164, -0.39142687738452153, 1.74855375289917, 4.389658451080322, -0.41306540234972905, 0.1372501187933501, 0.199411349427918, 0.554312967028593, -2.9279098693963053, 0.23657336865842396]
[196, -3.1336222330676478, -2.5041853390135707, -1.090926170349121, -0.9943950933269043, 1.751512050628662, 4.358979225158691, -1.1398221798917771, 0.1426461174625706, 0.19643373812235135, 0.5544155833496407, -2.92783975213331, 0.2365157021370953]
[197, -3.135444943104879, -2.4316803417601527, -1.232050895690918, -0.9260729116252442, 1.7517876625061035, 4.35713005065918, -1.0934795315065904, 0.1450415755487398, 0.19646003820305533, 0.5543630473749032, -2.9278098035642666, 0.23650443343191876]
[198, -3.144449536000387, -2.3526388607420863, -1.3838396072387695, -0.8550642293742676, 1.7529263496398926, 4.347956657409668, -1.0369851945267088, 0.15468460297624853, 0.19643168144225792, 0.5544028032565914, -2.927881113307163, 0.23649058078712057]
[199, -3.1445096174823206, -2.27907719234609, -1.5234346389770508, -0.7890327733806153, 1.7530102729797363, 4.347848415374756, -0.9817262764303449, 0.15467371694202292, 0.19643897333210986, 0.5543748775867053, -2.927863624281178, 0.23650308953537758]
[200, -3.144569460545675, -2.218144556085104, -1.637385368347168, -0.7360819143107911, 1.753105640411377, 4.347728252410889, -0.9334420555315878, 0.1546671832357981, 0.19641637795017303, 0.5543751026400453, -2.927898399891366, 0.23656367966376493]
[201, -3.1446412245379847, -2.1502376995482386, -1.7620744705200195, -0.6793163579753418, 1.7531771659851074, 4.347596168518066, -0.877517426544236, 0.15466197975210833, 0.19644473242935329, 0.5543523933386628, -2.9278954641582193, 0.2365548633986917]
[202, -3.1447013060199183, -2.089710851708883, -1.8710412979125977, -0.6309212011149903, 1.7532010078430176, 4.347428321838379, -0.8261520194090771, 0.15465164206838544, 0.19640386977639052, 0.5544033097484308, -2.9279173699594954, 0.23649000422000366]
[203, -3.1448212305652063, -2.0314156017699183, -1.9732046127319336, -0.5868538183024903, 1.7532973289489746, 4.347248077392578, -0.7759867760892076, 0.15467548643771503, 0.19651735470826937, 0.5543749628529109, -2.9276902861371, 0.2364370157057081]
[204, -3.153693977986471, -1.9801908932127894, -2.0604429244995117, -0.552666501407959, 1.7544474601745605, 4.338194370269775, -0.730099504454923, 0.16097169429202593, 0.1964259485045378, 0.5544264887858243, -2.9278409432477166, 0.2365302579812727]
[205, -3.1546292940722864, -1.9128309688963832, -2.1715192794799805, -0.5091474813273926, 1.754615306854248, 4.337185859680176, -0.6716973950540271, 0.1609883920981795, 0.1964277514630801, 0.5543909131699158, -2.9278632033267926, 0.236506841249819]
[206, -3.1556244532214563, -1.8515225849547328, -2.2679567337036133, -0.4742611211589356, 1.7547945976257324, 4.336116790771484, -0.6193516567137984, 0.16100340712814643, 0.19639943845766758, 0.5543677576413011, -2.927913649548431, 0.23651062324710168]
[207, -3.156823460255758, -1.7846342525877894, -2.3669042587280273, -0.4424293798259278, 1.7550463676452637, 4.334820747375488, -0.5640948189073975, 0.16098142625334425, 0.19641504960096806, 0.55436496164941, -2.9278935654729583, 0.23655343586620617]
[208, -3.1698573271380823, -1.7297922573485316, -2.4415769577026367, -0.4250524801066895, 1.7566399574279785, 4.321565628051758, -0.5190822851063845, 0.1670050992389271, 0.19642214217551787, 0.5543901480721082, -2.9278972110296086, 0.23654956542014194]
